"HHINCOME","FAMSIZE","NCHILD","YNGCH","SEX","AGE","MARST","RACE","RACED","SPEAKENG","RACWHT","EDUC","EDUCD","EMPSTAT","EMPSTATD","CLASSWKR","CLASSWKRD","OCC","WKSWORK1","UHRSWORK","WORKEDYR","INCWAGE","OCCSCORE","VETDISAB","PWSTATE2","PWCOUNTY"
95000,3,0,99,1,29,6,1,100,3,2,6,63,1,10,2,22,4760,52,45,3,25000,24,0,39,0
78000,2,0,99,2,33,1,1,100,3,2,11,114,1,10,2,28,2310,52,40,3,40000,27,0,39,0
27400,3,1,5,2,25,6,1,100,3,2,6,63,1,10,2,22,4720,52,25,3,11700,18,0,39,0
120000,3,0,99,1,26,6,1,100,3,2,6,63,1,10,2,22,7220,52,40,3,35000,30,0,39,0
71100,3,0,99,2,27,6,1,100,3,2,11,115,1,10,2,22,3255,52,40,3,35000,21,0,39,35
186020,2,0,99,2,29,1,1,100,3,2,11,115,1,10,2,25,2100,20,45,3,16000,62,0,39,35
186020,2,0,99,1,33,1,1,100,3,2,11,115,1,10,2,22,2100,52,50,3,170000,62,0,39,35
22000,1,0,99,1,30,6,1,100,3,2,7,71,1,10,2,22,6230,40,40,3,22000,24,0,39,29
38600,6,4,5,2,29,6,1,100,3,2,6,63,1,10,2,22,7750,52,40,3,30600,23,0,39,0
88000,3,1,0,2,31,6,1,100,3,2,7,71,1,10,2,23,2145,52,38,3,38000,25,0,39,153
88000,3,1,0,1,34,6,1,100,3,2,6,63,1,10,2,22,6230,52,45,3,50000,24,0,39,153
75000,4,2,10,2,35,1,1,100,3,2,8,81,1,10,2,23,2016,52,40,3,40000,27,0,39,0
75000,4,2,10,1,35,1,1,100,3,2,8,81,1,10,2,23,4940,35,40,3,35000,24,0,39,0
4000,1,0,99,2,25,6,2,200,3,1,6,65,1,10,2,22,4230,36,30,3,4000,14,0,39,0
75200,2,0,99,1,27,6,1,100,3,2,7,71,1,10,2,22,1555,52,40,3,30000,33,0,39,89
75200,1,0,99,2,26,6,1,100,3,2,8,81,1,10,1,14,3421,52,20,3,11800,25,0,39,89
152000,1,0,99,1,31,6,6,610,4,1,10,101,1,10,2,22,1021,52,40,3,76000,33,0,39,49
152000,1,0,99,1,31,6,6,610,4,1,10,101,1,10,2,22,1021,52,40,3,76000,33,0,39,49
102200,3,1,5,1,31,1,1,100,3,2,10,101,1,10,2,22,3323,52,40,3,70000,25,0,39,0
47000,4,2,2,2,28,1,1,100,3,2,8,81,1,10,2,23,3323,52,32,3,27000,25,0,39,109
47000,4,2,2,1,28,1,1,100,3,2,10,101,1,10,2,28,2310,24,32,3,20000,27,0,39,109
83500,5,3,10,2,33,1,1,100,3,2,5,50,1,10,2,22,4110,52,25,3,25000,11,0,39,61
68980,3,1,0,2,34,1,1,100,3,2,10,101,1,10,2,22,5740,52,45,3,20100,22,0,39,35
68980,3,1,0,1,32,1,1,100,3,2,10,101,1,10,2,22,4965,52,45,3,44900,24,0,39,0
85000,5,3,4,1,30,6,1,100,3,2,8,81,1,10,2,22,9610,52,40,3,55000,20,0,39,0
85000,5,3,4,2,30,6,1,100,3,2,6,63,1,10,2,28,3802,26,40,3,30000,30,0,39,0
18000,7,5,1,1,31,1,1,100,5,2,2,26,1,10,2,22,6130,40,40,3,18000,12,0,39,7
32900,4,0,99,1,27,6,2,200,3,1,6,64,1,10,2,22,4140,52,30,3,10000,11,0,39,35
96000,3,0,99,1,28,6,1,100,3,2,6,63,1,10,2,22,8990,52,40,3,37000,23,0,39,45
165000,4,2,13,2,34,1,1,100,3,2,10,101,1,10,2,22,110,52,40,3,130000,42,0,39,49
165000,4,2,13,1,34,1,1,100,3,2,7,71,1,10,2,23,3500,52,40,3,35000,11,1,39,49
93000,4,2,1,1,33,1,1,100,5,2,5,50,1,10,2,22,6400,52,40,3,57000,32,0,39,35
93000,4,2,1,2,27,1,1,100,4,2,11,115,1,10,2,22,3255,52,40,3,36000,21,0,39,35
78000,4,2,6,2,31,1,1,100,3,2,6,65,1,10,2,22,8760,52,36,3,36000,25,0,39,0
60000,1,0,99,2,33,6,1,100,3,2,11,114,1,10,2,28,3230,52,40,3,60000,26,0,39,0
178000,6,2,6,2,31,1,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,21000,20,0,39,57
62200,2,0,99,2,26,4,1,100,3,2,8,81,1,10,2,22,3323,52,36,3,42200,25,0,39,113
147000,4,2,11,1,32,1,1,100,3,2,11,114,1,10,2,28,2310,52,40,3,51000,27,0,39,0
87250,3,1,0,1,31,1,1,100,3,2,10,101,1,10,2,22,1460,52,40,3,87000,46,0,39,0
100000,2,0,99,2,33,6,1,100,3,2,11,114,1,10,2,28,5000,52,45,3,60000,42,0,39,35
130000,4,2,3,2,35,1,1,100,3,2,10,101,1,10,2,27,1360,52,24,3,30000,46,0,39,0
10000,2,1,2,2,29,6,2,200,3,1,6,63,1,10,2,22,4110,52,21,3,10000,11,0,39,113
91500,4,2,1,1,28,1,1,100,3,2,10,101,1,10,2,22,1530,52,45,3,90000,49,0,39,61
166000,3,1,0,1,35,1,1,100,3,2,10,101,1,10,2,22,440,52,40,3,96000,42,0,39,35
83700,2,0,99,1,26,1,1,100,3,2,8,81,1,10,2,22,160,52,40,3,33000,42,0,39,49
62700,5,3,0,1,35,1,1,100,3,2,3,30,1,10,2,22,8990,52,40,3,28000,23,0,39,35
62700,5,3,0,2,30,1,1,100,3,2,10,101,1,10,2,22,4700,52,45,3,33000,42,0,39,0
137400,5,3,0,1,33,1,1,100,3,2,10,101,1,10,2,22,820,52,50,3,124000,42,0,39,49
62000,1,0,99,1,27,6,1,100,3,2,10,101,1,10,2,22,1021,52,40,3,57000,33,0,39,0
60000,2,0,99,1,27,1,1,100,3,2,7,71,1,10,2,28,3870,52,40,3,42000,32,0,39,0
60000,2,0,99,2,25,1,1,100,3,2,10,101,1,10,2,22,4600,52,22,3,18000,13,0,39,0
63500,5,3,6,1,30,1,1,100,3,2,6,63,1,10,2,22,6442,52,40,3,45000,33,0,39,49
63500,5,3,6,2,29,1,1,100,3,2,7,71,1,10,2,22,2300,52,40,3,17000,27,0,39,0
87000,5,3,1,2,31,1,1,100,3,2,10,101,1,10,2,22,3255,32,40,3,40000,21,0,39,153
82000,3,1,1,1,26,1,1,100,3,2,7,71,1,10,2,28,3870,52,40,3,56000,32,0,39,0
76000,4,2,1,2,34,1,1,100,3,2,11,114,1,10,2,28,2310,52,50,3,65000,27,0,39,41
76000,4,2,1,1,34,1,1,100,3,2,11,114,1,10,2,22,440,52,65,3,11000,42,0,39,89
51000,1,0,99,2,32,6,1,100,3,2,10,101,1,10,2,23,2002,52,36,3,51000,33,0,39,49
81000,3,1,5,2,27,1,1,100,3,2,7,71,1,10,2,22,440,52,50,3,43000,42,0,39,23
81000,3,1,5,1,29,1,1,100,3,2,7,71,1,10,2,22,8990,52,42,3,38000,23,0,39,23
16200,1,0,99,2,26,3,1,100,4,2,6,65,1,10,2,28,2300,52,25,3,16000,27,0,39,61
65000,2,0,99,2,32,1,1,100,3,2,8,81,1,10,2,23,3220,52,36,3,45000,26,0,39,0
65000,2,0,99,1,31,1,1,100,3,2,6,63,1,10,2,23,5310,52,40,3,20000,25,0,39,0
36000,1,0,99,1,27,6,1,100,3,2,10,101,1,10,2,22,2910,52,40,3,35000,27,0,39,103
138200,2,0,99,2,32,1,8,818,3,2,10,101,1,10,2,22,3255,52,40,3,80000,21,0,39,35
138200,2,0,99,1,34,1,6,600,3,1,11,115,1,10,2,28,3090,52,50,3,55000,80,0,39,35
187400,3,1,1,1,35,1,1,100,3,2,10,101,1,10,2,22,800,52,50,3,87000,38,0,39,49
56500,4,1,7,2,35,1,1,100,3,2,6,65,1,10,2,28,1050,52,40,3,38000,33,0,39,0
186260,4,0,99,1,30,6,1,100,3,2,11,114,1,10,2,23,2205,52,40,3,31000,41,0,39,35
186260,4,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,120,52,40,3,15000,42,0,39,35
118210,1,0,99,1,26,6,8,814,3,2,10,101,1,10,2,22,52,52,50,3,58000,42,0,39,61
118210,1,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,1410,52,50,3,60000,46,0,39,61
45000,4,2,5,2,32,1,1,100,3,2,6,63,1,10,2,22,3602,52,40,3,22000,16,0,39,7
45000,4,2,5,1,29,1,7,700,3,1,6,63,1,10,2,22,6442,52,40,3,23000,33,0,39,7
72500,1,0,99,2,35,6,1,100,3,2,11,115,1,10,2,27,2100,52,35,3,71000,62,0,39,49
55000,1,0,99,1,26,6,1,100,3,2,7,71,1,10,2,22,8030,52,48,3,55000,32,0,39,169
150600,4,0,99,1,28,6,1,100,3,2,10,101,1,10,2,22,1360,52,40,3,54000,46,0,39,61
30000,2,0,99,1,34,1,1,100,3,2,8,81,1,10,1,13,2722,52,40,3,0,32,0,39,35
146000,3,0,99,2,26,6,1,100,3,2,8,81,1,10,2,22,4110,52,30,3,8000,11,0,39,153
85000,1,0,99,2,26,2,2,200,4,1,11,114,1,10,2,22,120,52,40,3,55000,42,0,39,49
85000,1,0,99,2,29,4,2,200,6,1,1,16,1,10,2,22,9620,52,40,3,30000,20,0,39,49
68000,2,0,99,2,27,6,7,700,3,1,7,71,1,10,2,22,20,52,52,3,48000,42,0,39,0
68000,2,0,99,1,29,6,1,100,3,2,10,101,1,10,2,22,9130,51,44,3,20000,25,0,39,0
27000,1,0,99,1,34,6,1,100,3,2,8,81,1,10,2,22,8990,52,40,3,27000,23,0,39,0
86500,3,1,1,1,29,1,1,100,3,2,11,114,1,14,2,25,1720,52,50,3,63000,40,1,39,57
86500,3,1,1,2,25,1,1,100,3,2,6,65,1,10,1,13,3620,52,30,3,0,16,0,39,113
38900,7,5,1,1,32,1,1,100,4,2,3,30,1,10,1,14,440,52,40,3,38900,42,0,39,0
78000,2,0,99,1,25,6,1,100,3,2,6,63,1,10,2,22,7700,52,40,3,43000,38,0,39,0
89000,4,2,6,2,31,1,1,100,3,2,7,71,1,10,2,22,20,52,40,3,33000,42,0,39,0
89000,4,2,6,1,29,1,1,100,3,2,6,63,1,10,2,22,5110,52,40,3,56000,25,1,39,0
69000,5,3,0,1,28,1,1,100,3,2,6,63,1,10,2,22,7360,52,55,3,52000,34,0,39,3
69000,5,3,0,2,27,1,1,100,3,2,6,63,1,10,2,22,4720,52,36,3,17000,18,0,39,0
100000,2,0,99,1,28,1,6,610,4,1,10,101,1,10,2,22,7340,52,50,3,70000,30,0,39,17
100000,2,0,99,2,27,1,6,669,4,1,10,101,1,10,2,22,700,26,40,3,30000,33,0,39,17
53000,5,2,0,2,28,2,2,200,4,1,6,63,1,10,2,22,3601,52,40,3,24000,16,0,39,17
53000,5,0,99,2,27,2,2,200,5,1,6,63,1,10,2,22,3601,52,40,3,29000,16,0,39,17
85400,5,3,1,2,29,1,1,100,3,2,6,63,1,10,2,22,540,52,40,3,33000,36,0,39,17
85400,5,3,1,1,30,1,1,100,3,2,6,63,1,10,2,22,7200,52,50,3,45000,27,0,39,61
26360,5,3,1,1,27,6,1,100,3,2,6,63,1,10,2,22,4251,52,40,3,26000,17,0,39,0
140000,6,4,1,1,35,1,8,813,3,2,6,64,1,10,2,22,20,52,53,3,52000,42,0,39,57
140000,6,4,1,2,34,1,6,600,4,1,6,65,1,10,2,22,440,52,50,3,46000,42,0,39,23
53000,1,0,99,2,25,6,1,100,3,2,8,81,1,10,2,28,3870,52,40,3,51000,32,0,39,0
80000,2,0,99,2,31,1,1,100,3,2,7,71,1,10,2,23,3602,40,40,3,25000,16,0,39,169
53000,2,0,99,2,26,6,1,100,3,2,8,81,1,10,2,22,5240,52,40,3,26700,25,0,39,35
53000,2,0,99,1,30,6,1,100,6,2,10,101,1,10,2,27,2205,52,40,3,26000,41,1,39,0
92000,4,2,0,1,30,1,1,100,3,2,7,71,1,10,2,22,7750,52,50,3,59000,23,0,39,0
92000,4,2,0,2,30,1,1,100,3,2,10,101,1,10,2,22,5330,52,37,3,33000,25,0,39,0
47000,2,0,99,2,35,6,1,100,3,2,6,63,1,10,2,22,4110,52,30,3,7000,11,0,39,57
72500,4,2,1,1,26,1,1,100,3,2,8,81,1,10,2,22,5240,52,50,3,53000,25,0,39,0
115000,3,1,5,2,25,6,1,100,3,2,10,101,1,10,2,22,800,50,40,3,52000,38,0,39,139
60000,1,0,99,1,30,6,2,200,1,1,10,101,1,10,2,25,1220,52,40,3,60000,33,0,39,0
115000,2,0,99,2,26,1,1,100,3,2,11,115,1,10,2,23,3090,52,70,3,53000,80,0,39,49
115000,2,0,99,1,26,1,1,100,3,2,10,101,1,10,2,23,3324,52,40,3,62000,25,0,39,49
135000,2,0,99,1,29,1,1,100,3,2,11,115,1,10,2,22,3090,52,60,3,75000,80,0,39,0
135000,2,0,99,2,29,1,1,100,3,2,10,101,1,10,2,23,2016,52,50,3,60000,27,0,39,49
130000,3,1,1,1,32,1,1,100,3,2,8,81,1,10,2,22,7030,52,40,3,60000,25,1,39,61
130000,3,1,1,2,33,1,1,100,3,2,8,81,1,10,2,22,3255,52,40,3,70000,21,0,39,165
135000,5,0,99,1,35,6,1,100,3,2,11,114,1,10,2,22,4840,52,35,3,20000,24,0,39,35
135000,5,0,99,2,31,6,1,100,3,2,8,81,1,10,2,28,4220,26,20,3,6000,19,0,39,35
40000,1,0,99,2,31,6,1,100,3,2,7,71,1,10,2,22,310,52,50,3,40000,42,0,39,35
66200,9,7,1,2,31,1,2,200,5,1,0,2,1,10,2,22,5330,52,42,3,37000,25,0,39,61
96000,2,0,99,2,31,6,1,100,3,2,11,114,1,10,2,22,2640,52,40,3,44000,38,0,39,41
96000,2,0,99,2,29,6,1,100,3,2,7,71,1,10,2,23,52,52,60,3,52000,42,0,39,41
60000,12,4,2,2,27,6,1,100,3,2,4,40,1,10,2,22,9510,52,40,3,25900,31,0,39,0
33300,1,0,99,1,34,4,7,700,4,1,6,65,1,10,2,22,4210,52,40,3,33300,38,1,39,35
50000,4,2,1,1,33,1,1,100,3,2,7,71,1,10,2,28,5740,52,55,3,50000,22,0,39,35
115000,4,2,6,1,34,1,1,100,3,2,10,101,1,10,2,22,6200,52,60,3,115000,42,0,39,0
100000,2,0,99,2,35,6,1,100,3,2,6,63,1,10,2,22,440,52,40,3,45000,42,0,39,153
62000,3,1,0,1,28,1,1,100,3,2,11,114,1,10,2,22,9030,52,40,3,62000,52,0,39,169
116000,5,3,5,1,34,1,1,100,3,2,6,63,1,10,1,14,6200,52,50,3,24000,42,0,39,165
116000,5,3,5,2,33,1,1,100,3,2,6,63,1,10,1,14,4840,52,40,3,20000,24,0,39,165
64000,1,0,99,1,32,6,1,100,4,2,11,115,1,10,2,22,3090,52,72,3,64000,80,0,39,35
137100,3,0,99,1,28,6,1,100,3,2,6,61,1,10,2,22,8990,52,30,3,3600,23,0,39,133
23000,3,2,3,2,27,3,1,100,3,2,6,63,1,10,2,22,5860,49,35,3,20000,25,0,39,153
218000,3,1,2,1,34,1,1,100,3,2,10,101,1,10,2,22,800,52,40,3,98000,38,0,39,0
68100,1,0,99,2,26,6,1,100,3,2,8,81,1,10,2,22,4350,52,35,3,48100,23,0,39,35
68100,1,0,99,2,25,6,1,100,3,2,6,63,1,10,2,22,4110,52,30,3,20000,11,0,39,35
62600,4,1,8,2,35,4,1,100,3,2,6,63,1,10,2,22,8310,52,20,3,6500,15,0,39,0
171000,4,2,7,1,31,6,1,100,3,2,10,101,1,10,2,22,4850,52,50,3,95000,24,0,39,49
171000,4,2,7,2,35,3,1,100,3,2,11,114,1,10,2,28,2330,52,40,3,75000,20,0,39,49
151000,4,2,5,1,34,1,1,100,3,2,11,114,1,10,2,22,2640,52,40,3,145000,38,0,39,0
151000,4,2,5,2,33,1,1,100,3,2,10,101,1,10,1,13,1031,52,2,3,0,33,0,39,0
82300,3,1,1,2,35,1,1,100,3,2,11,114,1,10,2,22,2360,3,23,3,17300,20,0,39,153
105000,4,2,0,2,35,1,1,100,3,2,10,101,1,10,2,22,3255,52,32,3,60000,21,0,39,35
73000,3,1,3,1,27,6,1,100,3,2,6,65,1,10,2,22,4760,48,50,3,55000,24,0,39,0
12000,2,1,9,2,33,6,1,100,3,2,7,71,1,10,1,13,3630,52,20,3,0,13,0,39,0
142800,3,1,2,1,34,1,1,100,3,2,10,101,1,10,1,13,6260,52,40,3,58000,20,0,39,0
142800,3,1,2,2,28,1,1,100,3,2,10,101,1,10,2,22,4850,52,40,3,65000,24,0,39,0
30000,1,0,99,2,29,4,2,200,4,1,7,71,1,10,2,22,4020,52,38,3,30000,16,0,39,61
46010,5,2,1,2,32,1,8,826,3,2,7,71,1,10,2,22,3255,30,8,3,7000,21,0,39,35
75000,3,1,1,2,32,1,1,100,3,2,10,101,1,10,2,22,5120,52,40,3,25000,22,0,39,35
75000,3,1,1,1,33,1,1,100,3,2,7,71,1,10,2,22,7840,52,40,3,50000,23,0,39,35
116000,1,0,99,1,30,2,4,400,4,1,11,116,1,10,2,23,2205,52,40,3,116000,41,0,39,113
97500,1,0,99,1,30,6,1,100,3,2,11,116,1,10,2,22,1450,52,40,3,97000,46,0,39,35
86000,1,0,99,2,27,6,1,100,4,2,11,114,1,10,2,23,2014,52,40,3,47000,27,0,39,35
86000,1,0,99,2,27,6,1,100,3,2,10,101,1,10,2,22,1006,52,40,3,39000,33,0,39,0
103600,4,0,99,2,26,1,1,100,3,2,8,81,1,10,2,22,5350,52,40,3,25400,25,0,39,0
103600,4,0,99,1,27,1,1,100,3,2,6,63,1,10,2,27,3500,52,40,3,20300,11,0,39,0
7000,4,3,5,2,35,6,2,200,3,1,6,65,1,10,2,23,4760,52,35,3,7000,24,0,39,49
102800,5,1,4,2,25,6,1,100,3,2,10,101,1,10,2,23,2300,52,40,3,23000,27,0,39,49
180000,3,0,99,1,28,1,1,100,3,2,7,71,1,10,1,13,4920,52,80,3,0,35,0,39,0
180000,3,0,99,2,29,1,1,100,3,2,6,63,1,10,2,22,5860,52,40,3,40000,25,0,39,0
111000,3,1,0,2,28,1,1,100,3,2,10,101,1,10,2,23,1650,52,40,3,48000,41,0,39,35
111000,3,1,0,1,30,1,1,100,3,2,10,101,1,10,2,22,540,52,40,3,63000,36,0,39,35
120000,3,0,99,1,27,2,1,100,3,2,6,63,1,10,2,22,8740,52,40,3,35000,23,0,39,133
85100,5,3,4,1,33,1,1,100,3,2,6,63,1,10,2,22,7640,52,50,3,52000,30,0,39,0
71000,3,1,1,1,27,1,1,100,3,2,8,81,1,10,2,22,9130,52,40,3,36000,25,0,39,0
71000,3,1,1,2,27,1,1,100,3,2,8,81,1,10,2,22,3255,52,40,3,35000,21,0,39,0
9000,2,0,99,1,26,6,1,100,3,2,10,101,1,10,2,23,3421,45,16,3,9000,25,1,39,0
170000,3,0,99,1,25,6,1,100,3,2,7,71,1,10,2,28,3870,52,50,3,50000,32,0,39,17
80000,3,0,99,1,35,6,1,100,3,2,2,25,1,10,2,22,5240,52,40,3,20000,25,0,39,61
35500,4,2,3,1,30,1,1,100,3,2,10,101,1,10,2,22,3422,52,32,3,16500,25,0,39,57
88100,4,1,5,2,26,6,1,100,3,2,6,65,1,10,2,22,4510,52,7,3,38000,19,0,39,0
196000,6,3,1,2,35,2,1,100,3,2,10,101,1,10,2,22,3255,52,24,3,50000,21,0,39,113
41600,1,0,99,1,30,6,1,100,3,2,6,63,1,10,2,22,8740,52,40,3,41600,23,0,39,0
160100,8,0,99,1,26,6,1,100,3,2,6,63,1,10,2,22,310,52,38,3,42700,42,0,39,45
25000,1,0,99,1,31,6,1,100,3,2,4,40,1,10,2,22,4251,52,40,3,25000,17,0,39,153
58100,3,1,16,1,35,1,1,100,3,2,7,71,1,10,2,22,6260,52,50,3,55000,20,0,39,0
51000,2,0,99,1,28,6,1,100,4,2,6,63,1,10,2,22,7640,52,30,3,26000,30,0,39,49
64000,6,4,5,1,34,1,1,100,3,2,6,63,1,10,2,22,7330,52,50,3,60000,30,0,39,139
64000,6,4,5,2,34,1,1,100,3,2,6,63,1,10,2,28,2545,5,30,3,1000,33,0,39,0
172000,3,1,1,1,28,1,1,100,3,2,11,114,1,10,2,22,1360,52,40,3,110000,46,0,39,61
172000,3,1,1,2,27,1,1,100,3,2,10,101,1,10,2,27,1032,52,40,3,62000,33,0,39,61
20000,3,1,4,1,30,6,1,100,3,2,6,64,1,10,2,22,8000,52,40,3,20000,30,0,39,0
72000,3,1,8,1,33,1,1,100,3,2,7,71,1,10,2,22,7315,52,40,3,72000,30,0,39,0
233920,3,0,99,2,25,6,1,100,3,2,8,81,1,10,2,22,4522,52,23,3,23000,19,0,39,61
50800,2,0,99,2,28,1,1,100,3,2,8,81,1,10,2,22,4700,52,40,3,26500,42,0,39,113
50800,2,0,99,1,31,1,1,100,3,2,8,81,1,10,2,22,4350,52,40,3,26000,23,0,39,57
68000,1,0,99,1,26,4,1,100,3,2,11,114,1,10,2,22,2360,52,45,3,68000,20,0,39,0
27000,2,0,99,2,33,4,1,100,3,2,5,50,1,10,2,22,9645,52,40,3,13000,25,0,39,49
27000,2,0,99,1,34,4,1,100,3,2,6,65,1,10,2,22,9645,52,40,3,14000,25,0,39,49
256000,3,0,99,1,27,6,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,16000,20,0,39,165
41300,2,0,99,1,28,6,1,100,3,2,6,65,1,10,2,22,1007,52,48,3,40000,33,0,39,153
191000,5,2,3,2,34,1,3,399,3,1,8,81,1,10,2,22,3255,52,30,3,27000,21,0,39,0
191000,5,0,99,1,30,6,3,399,3,1,6,64,1,10,2,22,9240,52,40,3,60000,43,0,39,0
191000,5,2,3,1,35,1,8,802,3,2,6,63,1,10,2,22,9510,52,65,3,104000,31,0,39,0
387500,3,0,99,1,26,6,1,100,3,2,10,101,1,10,2,23,5240,52,40,3,30000,25,0,39,17
73000,1,0,99,2,32,4,1,100,3,2,8,81,1,10,2,22,5740,52,45,3,33000,22,0,39,49
150000,2,0,99,2,34,1,1,100,3,2,10,101,1,10,1,13,2600,40,35,3,0,31,0,39,35
76070,1,0,99,1,31,6,4,400,4,1,10,101,1,10,2,22,540,52,40,3,76000,36,0,39,49
76200,4,2,6,1,31,1,1,100,3,2,10,101,1,10,2,28,9410,52,40,3,40000,23,0,39,35
46400,3,1,0,1,29,6,1,100,3,2,6,63,1,10,2,22,750,52,45,3,38000,36,0,39,61
204100,5,2,4,2,32,4,1,100,3,2,11,114,1,10,2,27,5940,52,40,3,34000,25,0,39,3
68000,1,0,99,1,26,6,1,100,3,2,10,101,1,10,2,22,1430,52,40,3,68000,45,0,39,0
20000,3,2,11,2,30,3,2,200,4,1,5,50,1,10,2,22,3601,52,40,3,20000,16,0,39,49
100000,2,0,99,1,31,1,1,100,3,2,6,63,1,10,2,22,6260,51,46,3,50000,20,0,39,49
100000,2,0,99,2,29,1,1,100,3,2,10,101,1,10,2,22,725,52,40,3,50000,42,0,39,49
118000,2,0,99,1,32,1,1,100,3,2,10,101,1,10,2,22,440,52,40,3,70000,42,0,39,49
118000,2,0,99,2,29,1,1,100,3,2,10,101,1,10,2,22,150,52,40,3,48000,42,0,39,49
70260,3,1,1,2,30,1,1,100,3,2,10,101,1,10,2,28,5740,52,40,3,35000,22,0,39,49
54000,1,0,99,2,25,6,1,100,3,2,10,101,1,10,2,23,3255,52,36,3,54000,21,0,39,49
81000,5,3,1,1,35,1,1,100,3,2,10,101,1,10,1,13,440,52,50,3,0,42,0,39,0
81000,5,3,1,2,30,1,1,100,3,2,10,101,1,10,2,22,9600,52,50,3,38000,23,0,39,0
46600,1,0,99,1,34,4,8,826,3,2,6,64,1,10,2,23,9620,52,37,3,24000,20,0,39,35
80600,1,0,99,2,32,6,2,200,3,1,11,114,1,10,2,28,1822,52,50,3,80000,39,0,39,61
65000,3,1,0,1,27,1,2,200,3,1,6,63,1,10,2,22,9130,52,50,3,38000,25,0,39,153
52100,2,0,99,1,26,6,1,100,3,2,7,71,1,10,2,22,6442,52,40,3,34000,33,0,39,0
67000,4,2,3,2,35,1,6,663,4,1,6,64,1,10,2,22,7750,52,40,3,32000,23,0,39,153
73000,1,0,99,1,33,6,1,100,3,2,10,101,1,10,2,25,20,52,42,3,73000,42,0,39,57
28600,3,0,99,1,35,4,1,100,3,2,6,63,1,10,2,22,4720,3,25,3,200,18,0,39,0
28600,3,0,99,1,29,6,1,100,3,2,6,63,1,10,2,22,9620,52,40,3,19400,20,0,39,0
152000,3,1,1,2,33,1,1,100,3,2,11,114,1,10,2,27,440,52,45,3,72000,42,0,39,49
152000,3,1,1,1,34,1,1,100,3,2,10,101,1,10,2,22,120,52,55,3,80000,42,0,39,41
32700,1,0,99,1,27,6,1,100,3,2,6,63,1,10,2,28,1050,45,20,3,8000,33,0,39,139
69500,2,1,3,2,33,3,1,100,3,2,11,114,1,10,2,23,230,52,40,3,63000,27,0,39,41
83200,4,2,0,2,25,1,1,100,3,2,6,63,1,10,2,22,4110,52,30,3,24000,11,0,39,109
83200,4,2,0,1,27,1,1,100,3,2,6,65,1,10,2,28,3801,52,60,3,56000,30,3,39,0
74000,1,0,99,2,30,6,1,100,3,2,10,101,1,10,2,27,5400,52,40,3,34000,25,0,39,49
74000,1,0,99,2,30,6,1,100,3,2,10,101,1,10,2,28,5940,52,40,3,40000,25,0,39,49
47600,4,2,1,2,30,6,1,100,3,2,5,50,1,10,2,22,4700,52,30,3,13000,42,0,39,0
100000,2,0,99,1,34,6,1,100,3,2,10,101,1,10,2,25,800,52,40,3,50000,38,0,39,35
42300,2,0,99,1,26,1,1,100,3,2,7,71,1,10,2,22,310,52,45,3,38000,42,0,39,17
42300,2,0,99,2,25,1,1,100,3,2,11,114,1,10,2,22,4030,52,25,3,6000,16,0,39,17
100000,3,1,1,1,32,1,1,100,3,2,10,101,1,10,2,22,1530,52,40,3,100000,49,0,39,0
72000,2,0,99,2,27,1,1,100,3,2,10,101,1,10,2,22,5710,52,40,3,57000,22,0,39,49
72000,2,0,99,1,26,1,1,100,3,2,11,114,1,10,2,22,4760,52,25,3,15000,24,0,39,49
17100,5,3,3,2,27,1,8,893,4,1,6,63,1,10,2,22,5140,52,35,3,11000,25,0,39,35
17100,5,3,3,1,27,1,6,680,4,1,5,50,1,10,2,22,7260,52,32,3,6100,19,0,39,35
102100,5,3,1,1,34,1,1,100,3,2,6,63,1,10,1,14,4252,2,40,3,2100,17,0,39,29
47100,4,2,0,1,27,6,2,200,3,1,6,63,1,10,2,22,6720,52,35,3,27300,32,0,39,35
47100,4,2,0,2,26,6,2,200,3,1,6,63,1,10,2,22,4030,52,40,3,19800,16,0,39,35
125000,2,0,99,2,28,6,7,700,3,1,10,101,1,10,2,22,2640,52,40,3,40000,38,0,39,35
31000,2,1,3,2,30,4,1,100,3,2,7,71,1,10,2,22,5400,52,32,3,25000,25,0,39,0
91000,5,3,5,2,30,2,1,100,3,2,7,71,1,10,2,22,5240,52,40,3,26000,25,0,39,0
63000,4,2,3,1,35,1,1,100,3,2,7,71,1,10,2,28,8620,52,40,3,63000,36,0,39,0
85000,2,0,99,2,31,6,1,100,3,2,6,63,1,10,2,22,4110,52,40,3,30000,11,0,39,49
86000,2,0,99,2,25,6,1,100,3,2,10,101,1,10,2,22,5940,52,40,3,50000,25,0,39,57
86000,2,0,99,1,26,4,1,100,3,2,7,71,1,10,2,22,6230,52,40,3,30000,24,1,39,113
51700,4,2,8,2,33,1,1,100,3,2,7,71,1,10,2,23,3500,52,40,3,25000,11,0,39,0
41200,4,0,99,2,32,6,1,100,3,2,10,101,1,10,2,22,3421,52,40,3,8000,25,0,39,35
41200,4,0,99,2,30,6,1,100,3,2,11,114,1,10,2,22,3930,52,40,3,16000,20,0,39,0
87000,2,0,99,2,26,6,1,100,3,2,6,63,1,10,2,22,4720,52,35,3,12000,18,0,39,0
